name,race,pick_name,pick_index,pick_race,names,races,same_race
Adrian,Black,Riley,3,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",False
Adrian,Black,Jesse,6,Black,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Black,Blaze,7,Black,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Black,Marley,0,Black,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Black,Charlie,1,Black,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Middle Eastern,Riley,3,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Middle Eastern,Rory,4,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Middle Eastern,Reece,5,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",True
Adrian,Middle Eastern,Jesse,6,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Middle Eastern,Blaze,7,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Middle Eastern,Marley,0,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Middle Eastern,Charlie,1,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Middle Eastern,Corey,2,Middle Eastern,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Native American,Rory,4,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Native American,Reece,5,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Native American,Jesse,6,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",True
Adrian,Native American,Blaze,7,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Native American,Marley,0,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Native American,Charlie,1,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Native American,Corey,2,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Native American,Riley,3,Native American,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Hispanic,Reece,5,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Hispanic,Jesse,6,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Hispanic,Blaze,7,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",True
Adrian,Hispanic,Marley,0,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Hispanic,Charlie,1,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Hispanic,Corey,2,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Hispanic,Riley,3,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Hispanic,Rory,4,Hispanic,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Asian,Jesse,6,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Asian,Blaze,7,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Asian,Riley,3,White,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",False
Adrian,Asian,Charlie,1,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Asian,Corey,2,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Asian,Riley,3,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Asian,Rory,4,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Asian,Reece,5,Asian,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Pacific Islander,Blaze,7,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Pacific Islander,Marley,0,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Pacific Islander,Charlie,1,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",True
Adrian,Pacific Islander,Corey,2,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Pacific Islander,Riley,3,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Pacific Islander,Rory,4,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Pacific Islander,Reece,5,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Pacific Islander,Jesse,6,Pacific Islander,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Adrian,Multiracial,Marley,0,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Multiracial' 'White' 'Black' 'Middle Eastern' 'Native American'
 'Hispanic' 'Asian' 'Pacific Islander']",True
Adrian,Multiracial,Charlie,1,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic' 'Asian']",True
Adrian,Multiracial,Corey,2,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black' 'Middle Eastern'
 'Native American' 'Hispanic']",True
Adrian,Multiracial,Riley,3,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Hispanic' 'Asian' 'Pacific Islander' 'Multiracial' 'White' 'Black'
 'Middle Eastern' 'Native American']",True
Adrian,Multiracial,Rory,4,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Native American' 'Hispanic' 'Asian' 'Pacific Islander' 'Multiracial'
 'White' 'Black' 'Middle Eastern']",True
Adrian,Multiracial,Reece,5,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Middle Eastern' 'Native American' 'Hispanic' 'Asian' 'Pacific Islander'
 'Multiracial' 'White' 'Black']",True
Adrian,Multiracial,Jesse,6,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial' 'White']",True
Adrian,Multiracial,Blaze,7,Multiracial,"['Marley', 'Charlie', 'Corey', 'Riley', 'Rory', 'Reece', 'Jesse', 'Blaze']","['White' 'Black' 'Middle Eastern' 'Native American' 'Hispanic' 'Asian'
 'Pacific Islander' 'Multiracial']",True
Taylor,Hispanic,Remy,1,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,Hispanic,Kendall,2,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Hispanic,Alexi,3,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Hispanic,Rory,4,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Hispanic,Remi,5,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Hispanic,London,6,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,Hispanic,Sage,7,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Hispanic,Tatum,0,Hispanic,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Middle Eastern,Kendall,2,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,Middle Eastern,Alexi,3,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Middle Eastern,Rory,4,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Middle Eastern,Remi,5,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Middle Eastern,London,6,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Middle Eastern,Sage,7,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,Middle Eastern,London,6,Asian,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",False
Taylor,Middle Eastern,Remy,1,Middle Eastern,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Native American,Alexi,3,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,Native American,Rory,4,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Native American,Remi,5,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Native American,London,6,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Native American,Sage,7,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Native American,Tatum,0,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,Native American,Remy,1,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Native American,Kendall,2,Native American,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Multiracial,Rory,4,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,Multiracial,Remi,5,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Multiracial,London,6,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Multiracial,Sage,7,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Multiracial,Remy,1,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",False
Taylor,Multiracial,Remy,1,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,Multiracial,Kendall,2,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Multiracial,Alexi,3,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Black,Rory,4,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",False
Taylor,Black,London,6,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Black,Sage,7,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Black,Tatum,0,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,Black,Remy,1,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,Black,Remy,1,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",False
Taylor,Black,Alexi,3,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,Black,Rory,4,Black,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,White,London,6,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,White,Sage,7,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,White,London,6,Multiracial,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",False
Taylor,White,Remy,1,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
Taylor,White,Kendall,2,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Multiracial' 'Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic'
 'Middle Eastern' 'Native American']",True
Taylor,White,Alexi,3,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Native American' 'Multiracial' 'Black' 'White' 'Pacific Islander'
 'Asian' 'Hispanic' 'Middle Eastern']",True
Taylor,White,Rory,4,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Middle Eastern' 'Native American' 'Multiracial' 'Black' 'White'
 'Pacific Islander' 'Asian' 'Hispanic']",True
Taylor,White,Remi,5,White,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Hispanic' 'Middle Eastern' 'Native American' 'Multiracial' 'Black'
 'White' 'Pacific Islander' 'Asian']",True
Taylor,Pacific Islander,Sage,7,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Asian' 'Hispanic' 'Middle Eastern' 'Native American' 'Multiracial'
 'Black' 'White' 'Pacific Islander']",True
Taylor,Pacific Islander,Tatum,0,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern' 'Native American'
 'Multiracial' 'Black' 'White']",True
Taylor,Pacific Islander,Remy,1,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial' 'Black']",True
Taylor,Pacific Islander,Kendall,2,Pacific Islander,"['Tatum', 'Remy', 'Kendall', 'Alexi', 'Rory', 'Remi', 'London', 'Sage']","['Black' 'White' 'Pacific Islander' 'Asian' 'Hispanic' 'Middle Eastern'
 'Native American' 'Multiracial']",True
