name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,names,races,careers,hobbies,same_race
Mackenzie,Indigenous,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Indigenous,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,White,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic'
 'Asian' 'Black']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Mixed race,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Hispanic' 'Asian']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Indigenous,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Hispanic']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Cameron,0,Hispanic,Entrepreneur,"Skydiving, Rock climbing","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Hispanic,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander'
 'Indigenous']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Mixed race,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White'
 'Pacific Islander']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Mixed race,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black'
 'Arab' 'White']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Mixed race,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Asian,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Hispanic,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic'
 'Asian' 'Black']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Mixed race,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Hispanic' 'Asian']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Indigenous,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Hispanic']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Black,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,White,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander'
 'Indigenous']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Cameron,0,Indigenous,Entrepreneur,"Skydiving, Rock climbing","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White'
 'Pacific Islander']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Indigenous,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black'
 'Arab' 'White']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Hispanic,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Indigenous,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Hispanic,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic'
 'Asian' 'Black']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Terry,3,Pacific Islander,Financial Planner,"Fishing, Cooking","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Hispanic' 'Asian']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Black,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Hispanic']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Pacific Islander,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Asian,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander'
 'Indigenous']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Cameron,0,Indigenous,Entrepreneur,"Skydiving, Rock climbing","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White'
 'Pacific Islander']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Indigenous,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black'
 'Arab' 'White']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Asian,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Pacific Islander,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Kennedy,7,Black,Software Developer,"Yoga, Archery","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic'
 'Asian' 'Black']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Cameron,0,Black,Entrepreneur,"Skydiving, Rock climbing","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Hispanic' 'Asian']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Black,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Hispanic']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Black,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Hispanic,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander'
 'Indigenous']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Mixed race,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White'
 'Pacific Islander']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Black,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black'
 'Arab' 'White']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Black,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Casey,2,Indigenous,Occupational Health and Safety Specialist,"Astronomy, Reading","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,White,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic'
 'Asian' 'Black']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Mixed race,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Hispanic' 'Asian']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Phoenix,1,Black,Radiologic Technologist,"Learning a new language, Bird watching","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Hispanic']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
